x,y_0,dy_dx_0,y_1,dy_dx_1
-3.13,-0.002735718643926878,-0.008438861169332042,-0.0036843401144133568,-0.09026648841005101
-3.12,-0.002821276223445719,-0.008673562299624444,-0.004588136652981006,-0.09049289365212645
-3.11,-0.0029092081976889337,-0.008913755778915525,-0.0054941996325271495,-0.09071979245036879
-3.1,-0.00299956996097695,-0.009159535861001376,-0.0064025344656745585,-0.09094728038803118
-3.09,-0.003092417852737272,-0.009410997307279413,-0.007313147525946648,-0.09117545405571027
-3.08,-0.0031878091623927986,-0.009668235348990351,-0.008226046157652121,-0.09140441101340531
-3.07,-0.0032858021338643415,-0.00993134564784951,-0.009141238685382115,-0.09163424975091654
-3.06,-0.0033864559696722496,-0.010200424255041415,-0.01005873442310352,-0.091865069646557
-3.05,-0.0034898308346191617,-0.010475567568553844,-0.01097854368283072,-0.09209697092415385
-3.04,-0.003595987859037386,-0.010756872288826925,-0.011900677782857982,-0.09233005460831487
-3.03,-0.003704989141584608,-0.011044435372693843,-0.012825149055536847,-0.09256442247793688
-3.02,-0.003816897751570385,-0.011338353985590053,-0.013751970854578457,-0.09280017701793254
-3.01,-0.003931777730796138,-0.011638725452009172,-0.014681157561865771,-0.09303742136915445
-3.0,-0.00404969409489031,-0.01194564720418392,-0.015612724593754122,-0.0932762592764945
-2.9899999999999998,-0.004170712834121822,-0.012259216728971496,-0.016546688406844937,-0.09351679503513777
-2.98,-0.004294900913673258,-0.012579531512923238,-0.017483066503212154,-0.09375913343495158
-2.9699999999999998,-0.004422326273355216,-0.012906688985520042,-0.018421877435062697,-0.09400337970299054
-2.96,-0.004553057826744586,-0.013240786460554597,-0.01936314080881358,-0.09424963944409889
-2.9499999999999997,-0.0046871654597263855,-0.013581921075644255,-0.02030687728856452,-0.09449801857959449
-2.94,-0.004824720028421494,-0.013930189729857429,-0.02125310859894762,-0.09474862328401668
-2.9299999999999997,-0.004965793356482305,-0.014285689019438465,-0.022201857527336284,-0.09500155991992362
-2.92,-0.005110458231734163,-0.014648515171617547,-0.023153147925390014,-0.09525693497072579
-2.91,-0.005258788402146713,-0.015018763976491736,-0.024107004709919663,-0.09551485497154112
-2.9,-0.00541085857111373,-0.01539653071696593,-0.02506345386305017,-0.09577542643806167
-2.89,-0.005566744392022985,-0.015781910096742572,-0.026022522431662375,-0.09603875579341994
-2.88,-0.005726522462095609,-0.01617499616635156,-0.026984238526093277,-0.09630494929304695
-2.87,-0.00589027031547715,-0.016575882247211182,-0.027948631318075377,-0.0965741129475126
-2.86,-0.006058066415557179,-0.016984660853714886,-0.02891573103789306,-0.0968463524433436
-2.85,-0.006229990146502712,-0.017401423613336586,-0.029885568970738574,-0.09712177306181156
-2.84,-0.006406121803980153,-0.017826261184752924,-0.030858177452244413,-0.09740047959568987
-2.83,-0.006586542585050303,-0.018259263173978094,-0.03183358986317386,-0.09768257626397518
-2.82,-0.0067713345772136705,-0.018700518048511944,-0.0328118406232483,-0.09796816662457407
-2.81,-0.006960580746588254,-0.019150113049501018,-0.03379296518409143,-0.09825735348495523
-2.8,-0.007154364925198186,-0.019608134101915985,-0.03477700002126942,-0.09855023881077024
-2.79,-0.007352771797354864,-0.020074665722748433,-0.0357639826254076,-0.0988469236324462
-2.78,-0.007555886885109548,-0.020549790927234152,-0.03675395149236253,-0.09914750794975774
-2.77,-0.0077637965327591865,-0.021033591133109042,-0.03774694611243017,-0.09945209063438462
-2.76,-0.0079765878903842,-0.021526146062908598,-0.03874300695856937,-0.0997607693304656
-2.75,-0.008194348896400028,-0.02202753364432084,-0.03974217547362059,-0.10007364035315944
-2.7399999999999998,-0.008417168259102369,-0.022537829908607178,-0.04074449405650128,-0.10039079858522681
-2.73,-0.00864513543718684,-0.023057108887105257,-0.04175000604735581,-0.10071233737164825
-2.7199999999999998,-0.008878340619224392,-0.023585442505831788,-0.04275875571164323,-0.1010383484122955
-2.71,-0.00911687470207354,-0.024122900478203774,-0.04377078822314142,-0.10136892165267535
-2.6999999999999997,-0.009360829268209818,-0.024669550195900357,-0.04478614964584891,-0.10170414517276835
-2.69,-0.009610296561955332,-0.02522545661788743,-0.04580488691476642,-0.10204410507398459
-2.6799999999999997,-0.009865369464588953,-0.02579068215763199,-0.04682704781553772,-0.10238888536426385
-2.67,-0.010126141468320261,-0.02636528656853239,-0.04785268096293308,-0.10273856784134641
-2.66,-0.010392706649108324,-0.02694932682759606,-0.04888183577815603,-0.10309323197424626
-2.65,-0.010665159638309437,-0.027542857017395443,-0.04991456246495625,-0.10345295478295805
-2.64,-0.010943595593135106,-0.028145928206337822,-0.05095091198453048,-0.10381781071643299
-2.63,-0.011228110165904994,-0.02875858832728534,-0.051990936029194884,-0.10418787152886098
-2.62,-0.011518799472077769,-0.029380882054564413,-0.05303468699481179,-0.10456320615429787
-2.61,-0.011815760057044735,-0.030012850679406455,-0.05408221795195571,-0.10494388057968014
-2.6,-0.012119088861668703,-0.030654531983863864,-0.05513358261579895,-0.10532995771627153
-2.59,-0.012428883186556794,-0.031305960113247606,-0.056188835314707634,-0.10572149726958749
-2.58,-0.012745240655048262,-0.031967165447135557,-0.05724803095752614,-0.10611855560784779
-2.57,-0.013068259174907008,-0.03263817446900326,-0.05831122499954147,-0.10652118562900811
-2.56,-0.013398036898702798,-0.03331900963453049,-0.05937847340710939,-0.10692943662642551
-2.55,-0.013734672182870002,-0.034009689238641026,-0.06044983262093191,-0.10734335415321425
-2.54,-0.01407826354542979,-0.03471022728133388,-0.06152535951797096,-0.10776297988535119
-2.53,-0.014428909622365335,-0.03542063333236855,-0.06260511137198765,-0.10818835148359368
-2.52,-0.014786709122638034,-0.03614091239486771,-0.06368914581269476,-0.10861950245427299
-2.51,-0.01515176078183574,-0.03687106476790471,-0.06477752078351282,-0.10905646200903156
-2.5,-0.015524163314440398,-0.03761108590814519,-0.06587029449791679,-0.10949925492357343
-2.4899999999999998,-0.015904015364708493,-0.038360966290615556,-0.06696752539436684,-0.10994790139550074
-2.48,-0.016291415456155946,-0.039120691268671126,-0.06806927208981349,-0.11040241690130981
-2.4699999999999998,-0.016686461939637458,-0.03989024093324411,-0.06917559333176802,-0.11086281205262652
-2.46,-0.01708925294001587,-0.04066958997144859,-0.07028654794893155,-0.11132909245175965
-2.4499999999999997,-0.017499886301414923,-0.04145870752462717,-0.07140219480037788,-0.11180125854665576
-2.44,-0.017918459531049962,-0.0422575570459227,-0.07252259272328233,-0.11227930548534032
-2.4299999999999997,-0.01834506974163139,-0.04306609615746483,-0.07364780047919244,-0.11276322296993488
-2.42,-0.01877981359233984,-0.04388427650725948,-0.07477787669883806,-0.11325299511033851
-2.41,-0.019222787228368277,-0.0447120436258761,-0.07591287982547622,-0.11374860027766887
-2.4,-0.019674086219030773,-0.0455493367830268,-0.07705286805677025,-0.11425001095755741
-2.39,-0.020133805494436146,-0.04639608884413639,-0.07819789928520038,-0.11475719360339777
-2.38,-0.020602039280729404,-0.04725222612700269,-0.07934803103700902,-0.11527010848964733
-2.37,-0.021078881033898156,-0.04811766825865147,-0.08050332040967709,-0.11578870956528656
-2.36,-0.021564423372151458,-0.04899232803249006,-0.08166382400793872,-0.1163129443075403
-2.35,-0.02205875800687061,-0.049876111265868245,-0.08282959787833326,-0.11684275357597063
-2.34,-0.02256197567213846,-0.050768916658156873,-0.0840006974423012,-0.11737807146705087
-2.33,-0.023074166052852712,-0.05167063564945556,-0.08517717742782854,-0.11791882516933402
-2.32,-0.02359541771142969,-0.05258115228004605,-0.0863590917996465,-0.11846493481933089
-2.31,-0.02412581801310693,-0.05350034305070643,-0.08754649368799337,-0.11901631335821514
-2.3,-0.024665453049854423,-0.05442807678400689,-0.08873943531594977,-0.11957286638947466
-2.29,-0.02521440756290209,-0.05536421448670817,-0.08993796792535254,-0.12013449203763221
-2.28,-0.02577276486390037,-0.05630860921338532,-0.09114214170130555,-0.12070108080815731
-2.27,-0.02634060675472106,-0.05726110593140327,-0.092352005695293,-0.12127251544869679
-2.26,-0.02691801344591643,-0.058221541387371595,-0.09356760774691364,-0.12184867081175155
-2.25,-0.02750506347385051,-0.059189743975207015,-0.0947889944042489,-0.12242941371892856
-2.2399999999999998,-0.028101833616520362,-0.06016553360593574,-0.09601621084288342,-0.12301460282690031
-2.23,-0.028708398808082444,-0.061148721579368306,-0.0972493007835911,-0.12360408849520534
-2.2199999999999998,-0.02932483205210894,-0.06213911045778096,-0.09848830640871314,-0.12419771265602342
-2.21,-0.02995120433358819,-0.06313649394174059,-0.09973326827724037,-0.12479530868606381
-2.1999999999999997,-0.030587584529697016,-0.06414065674821055,-0.10098422523862818,-0.12539670128070327
-2.19,-0.031234039319364842,-0.06515137449107575,-0.10224121434536344,-0.12600170633051344
-2.1799999999999997,-0.031890633091656566,-0.06616841356422891,-0.10350427076430993,-0.12661013080031946
-2.17,-0.03255742785299886,-0.06719153102735795,-0.10477342768685691,-0.12722177261093034
-2.16,-0.033234483133278925,-0.06822047449457869,-0.1060487162378992,-0.12783642052368546
-2.15,-0.03392185589084474,-0.0692549820260554,-0.10733016538367826,-0.12845385402796047
-2.14,-0.0346196004164355,-0.07029478202275494,-0.10861780183851123,-0.12907384323177867
-2.13,-0.03532776823607862,-0.0713395931244788,-0.10991164997044617,-0.1296961487556723
-2.12,-0.03604640801298169,-0.07238912411132019,-0.11121173170586936,-0.13032052162994145
-2.11,-0.03677556544845644,-0.07344307380869361,-0.11251806643310314,-0.13094670319545892
-2.1,-0.03751528318191467,-0.07450113099608059,-0.11383067090503302,-0.13157442500816413
-2.09,-0.03826560068996733,-0.07556297431964422,-0.1151495591407955,-0.13220340874740039
-2.08,-0.0390265541846705,-0.07662827220885643,-0.11647474232656957,-0.13283336612823865
-2.07,-0.039798176510960855,-0.07769668279728681,-0.11780622871551508,-0.13346399881793775
-2.06,-0.04058049704331621,-0.0787678538477019,-0.11914402352689193,-0.1340949983566907
-2.05,-0.041373541581693825,-0.07984142268162035,-0.12048812884441457,-0.13472604608280175
-2.04,-0.042177332246782724,-0.08091701611347442,-0.12183854351387513,-0.13535681306244657
-2.03,-0.04299188737462472,-0.08199425038952085,-0.12319526304009268,-0.13598696002415767
-2.02,-0.04381722141064641,-0.08307273113165081,-0.12455827948322772,-0.13661613729818647
-2.01,-0.04465334480315719,-0.08415205328624158,-0.1259275813545191,-0.13724398476088398
-2.0,-0.04550026389635853,-0.08523180107819686,-0.12730315351148674,-0.13787013178424817
-1.9900000000000002,-0.04635798082292148,-0.08631154797031844,-0.12868497705265797,-0.1384941971907811
-1.9799999999999995,-0.04722649339618679,-0.08739085662815031,-0.1300730292118709,-0.13911578921379686
-1.9699999999999998,-0.04810579500203836,-0.08846927889043825,-0.13146728325220586,-0.13973450546332475
-1.96,-0.04899587449051193,-0.0895463557453445,-0.13286770835960643,-0.1403499328977465
-1.9500000000000002,-0.049896716067195306,-0.0906216173125527,-0.13427426953624585,-0.1409616478013045
-1.9399999999999995,-0.05080829918447807,-0.09169458283140312,-0.13568692749369743,-0.1415692157676204
-1.9299999999999997,-0.05173059843271616,-0.09276476065518799,-0.13710563854597266,-0.14217219168935535
-1.92,-0.05266358343136666,-0.09383164825174461,-0.1385303545024841,-0.14277011975414888
-1.9100000000000001,-0.05360721872016539,-0.094894732210469,-0.1399610225610038,-0.14336253344696076
-1.9000000000000004,-0.05456146365040342,-0.09595348825588368,-0.14139758520067383,-0.14394895555894932
-1.8899999999999997,-0.055526272276374064,-0.097007381267881,-0.1428399800751408,-0.14452889820300796
-1.88,-0.05650159324705561,-0.098055865308764,-0.14428813990587824,-0.1451018628360831
-1.87,-0.05748736969810119,-0.09909838365720486,-0.14574199237576962,-0.14566734028839273
-1.8600000000000003,-0.058483539144200056,-0.10013436884923632,-0.14720146002301465,-0.14622481079966318
-1.8499999999999996,-0.05949003337188551,-0.10116324272638955,-0.1486664601354348,-0.1467737440624963
-1.8399999999999999,-0.060506778332861486,-0.10218441649108487,-0.1501369046452499,-0.14731359927297538
-1.83,-0.06153369403791986,-0.10319729076938439,-0.15161270002439736,-0.14784382518861827
-1.8200000000000003,-0.0625706944515199,-0.10420125568120722,-0.1530937471804654,-0.14836386019377956
-1.8099999999999996,-0.06361768738711032,-0.10519569091810371,-0.15457994135332087,-0.14887313237259842
-1.7999999999999998,-0.06467457440326638,-0.10617996582868375,-0.1560711720125036,-0.14937105958958774
-1.79,-0.06574125070071989,-0.10715343951178977,-0.15756732275546537,-0.14985704957795548
-1.7800000000000002,-0.06681760502035981,-0.10811546091749741,-0.15906827120673095,-0.1503305000357419
-1.7699999999999996,-0.06790351954228228,-0.10906536895602656,-0.16057388891805946,-0.150790798729856
-1.7599999999999998,-0.06899886978596943,-0.11000249261463652,-0.16208404126968629,-0.15123732360808506
-1.75,-0.07010352451167995,-0.11092615108257806,-0.16359858737272737,-0.1516694429191505
-1.7400000000000002,-0.07121734562312473,-0.11183565388416844,-0.16511737997281983,-0.15208651534087705
-1.7299999999999995,-0.07234018807151915,-0.11273030102004833,-0.1666402653550902,-0.1524878901165345
-1.7199999999999998,-0.07347189976108573,-0.11360938311667765,-0.16816708325052332,-0.15287290719940927
-1.71,-0.07461232145609452,-0.11447218158412109,-0.16969766674382042,-0.15324089740565708
-1.7000000000000002,-0.07576128668952302,-0.1153179687821648,-0.17123184218282686,-0.1535911825754794
-1.6899999999999995,-0.07691862167341909,-0.11614600819480589,-0.1727694290896134,-0.15392307574266467
-1.6799999999999997,-0.07808414521104962,-0.11695555461314541,-0.17431024007329396,-0.15423588131252663
-1.67,-0.07925766861092198,-0.1177458543267133,-0.17585408074466669,-0.15452889524826746
-1.6600000000000001,-0.08043899560275972,-0.11851614532324359,-0.17740074963275904,-0.15480140526578612
-1.6499999999999995,-0.08162792225551935,-0.1192656574969157,-0.17895003810336496,-0.15505269103694655
-1.6399999999999997,-0.08282423689753013,-0.1199936128650696,-0.18050173027965477,-0.15528202440131533
-1.63,-0.08402772003884562,-0.12069922579339537,-0.18205560296494733,-0.1554886695863689
-1.62,-0.08523814429588843,-0.12138170322959166,-0.18361142556772547,-0.15567188343616584
-1.6100000000000003,-0.08645527431847268,-0.12204024494548255,-0.18516896002897917,-0.15583091564847437
-1.5999999999999996,-0.08767886671929277,-0.12267404378757096,-0.18672796075196535,-0.15596500902033292
-1.5899999999999999,-0.08890867000595645,-0.12328228593600576,-0.18828817453446156,-0.15607339970202255
-1.58,-0.09014442451565154,-0.12386415117192778,-0.18984934050360408,-0.1561553174594157
-1.5700000000000003,-0.09138586235252807,-0.12441881315315415,-0.19136049580644163,-0.09254801003197743
-1.5599999999999996,-0.09263270732787716,-0.12494543969815536,-0.19228613277885537,-0.09257464706248214
-1.5499999999999998,-0.09388467490319147,-0.12544319307826873,-0.19321189268432554,-0.09257246490811874
-1.54,-0.09514147213619034,-0.12591123031808685,-0.19413748337034392,-0.09254067058661813
-1.5300000000000002,-0.09640279762988696,-0.12634870350395194,-0.1950626047295797,-0.09247846616706362
-1.5199999999999996,-0.0976683414847824,-0.12675476010047826,-0.1959869486519446,-0.09238504908141507
-1.5099999999999998,-0.09893778525426389,-0.12712854327501777,-0.19691019897981216,-0.09225961244397798
-1.5,-0.10021080190328704,-0.1274691922299796,-0.19783203146647105,-0.09210134537872812
-1.4900000000000002,-0.10148705577042084,-0.12777584254289878,-0.1987521137378912,-0.09190943335438828
-1.4799999999999995,-0.10276620253333092,-0.1280476265141518,-0.19967010525787843,-0.09168305852715464
-1.4699999999999998,-0.10404788917777784,-0.1282836735221992,-0.2005856572966941,-0.09142140009095402
-1.46,-0.10533175397020496,-0.1284831103862376,-0.2014984129032144,-0.09112363463511419
-1.4500000000000002,-0.10661742643399011,-0.128645061736124,-0.20240800688070398,-0.09078893650931125
-1.4399999999999995,-0.107904527329431,-0.12876865038944083,-0.20331406576627328,-0.09041647819566273
-1.4299999999999997,-0.10919266863753684,-0.12885299773555023,-0.20421620781409244,-0.09000543068781575
-1.42,-0.11048145354769592,-0.12889722412648716,-0.20511404298243158,-0.0895549638768792
-1.4100000000000001,-0.1117704764492832,-0.1289004492745292,-0.20600717292459164,-0.08906424694404012
-1.3999999999999995,-0.1130593229272796,-0.12886179265627173,-0.20689519098379702,-0.08853244875969177
-1.3899999999999997,-0.11434756976195992,-0.12878037392303573,-0.20777768219210796,-0.08795873828890233
-1.38,-0.11563478493271973,-0.12865531331742022,-0.20865422327342215,-0.08734228500303576
-1.37,-0.11692052762609477,-0.12848573209580957,-0.20952438265061957,-0.08668225929733647
-1.3600000000000003,-0.11820434824803559,-0.12827075295663593,-0.21038772045691367,-0.08597783291427774
-1.3499999999999996,-0.11948578844049276,-0.12800950047418944,-0.21124378855146372,-0.08522817937246766
-1.3399999999999999,-0.12076438110236624,-0.12770110153776335,-0.21209213053930276,-0.08443247440089993
-1.33,-0.1220396504148735,-0.12734468579591132,-0.21293228179563467,-0.08358989637832709
-1.3200000000000003,-0.12331111187138272,-0.12693938610559047,-0.21376376949454828,-0.08269962677753062
-1.3099999999999996,-0.12457827231176315,-0.12648433898595182,-0.21458611264219968,-0.08176085061424986
-1.2999999999999998,-0.12584062996129344,-0.12597868507653925,-0.21539882211450376,-0.08077275690053146
-1.29,-0.1270976744741747,-0.12542156959964476,-0.21620140069938232,-0.07973453910224723
-1.2800000000000002,-0.12834888698168587,-0.12481214282656575,-0.21699334314360613,-0.07864539560052722
-1.2699999999999996,-0.12959374014502034,-0.12414956054750168,-0.21777413620426986,-0.07750453015684536
-1.2599999999999998,-0.13083169821283855,-0.1234329845448208,-0.21854325870493527,-0.07631115238148936
-1.25,-0.13206221708356897,-0.12266158306942221,-0.2193001815964746,-0.07506447820513958
-1.2400000000000002,-0.1332847443724877,-0.12183453131991173,-0.22004436802264496,-0.0737637303532773
-1.2299999999999995,-0.13449871948360115,-0.12095101192430535,-0.22077527339041816,-0.07240813882313538
-1.2199999999999998,-0.13570357368635827,-0.12001021542396645,-0.2214923454450928,-0.07099694136289875
-1.21,-0.1368987301972125,-0.11901134075947797,-0.2221950243502084,-0.06952938395285571
-1.2000000000000002,-0.13808360426605001,-0.1179535957581472,-0.22288274277227918,-0.06800472128819893
-1.1899999999999995,-0.1392576032674994,-0.11683619762283373,-0.2235549259703618,-0.06642221726316656
-1.1799999999999997,-0.14042012679713683,-0.11565837342178481,-0.2242109918904726,-0.06478114545620874
-1.17,-0.14157056677259133,-0.11441936057916272,-0.22485035126485736,-0.06308078961586361
-1.1600000000000001,-0.14270830753955827,-0.11311840736593759,-0.22547240771612345,-0.06132044414701804
-1.1499999999999995,-0.14383272598272284,-0.11175477339082068,-0.2260765578662358,-0.05949941459722732
-1.1399999999999997,-0.14494319164159009,-0.11032773009090521,-0.22666219145037317,-0.057617018142762426
-1.13,-0.14603906683122003,-0.10883656122167956,-0.22722869143564356,-0.055672584074049035
-1.12,-0.14711970676785838,-0.1072805633460733,-0.2277754341446499,-0.053665454280160334
-1.1100000000000003,-0.14818445969944935,-0.10565904632219678,-0.22830178938389226,-0.051594983732023876
-1.0999999999999996,-0.149232667041021,-0.10397133378942283,-0.22880712057699712,-0.04946054096399211
-1.0899999999999999,-0.15026366351491868,-0.10221676365247082,-0.22929078490275034,-0.04726150855343704
-1.08,-0.15127677729587052,-0.10039468856313302,-0.22975213343791673,-0.04499728359800923
-1.0700000000000003,-0.15227133016085495,-0.09850447639929932,-0.23019051130481744,-0.04266727819021801
-1.0599999999999996,-0.1532466376437442,-0.09654551074091941,-0.23060525782363905,-0.04027091988897226
-1.0499999999999998,-0.15420200919469074,-0.09451719134254874,-0.23099570666944141,-0.03780765218772861
-1.04,-0.15513674834422067,-0.09241893460211945,-0.23136118603382833,-0.03527693497888827
-1.0300000000000002,-0.1560501528719939,-0.09025017402557858,-0.23170101879124191,-0.03267824501408605
-1.0199999999999996,-0.15694151498018952,-0.0880103606870323,-0.23201452266983832,-0.0300110763600099
-1.0099999999999998,-0.1578101214714671,-0.08569896368403887,-0.23230101042689677,-0.027274940849394864
-1.0,-0.15865525393145702,-0.08331547058768635,-0.2325597900287139,-0.02446936852682703
-0.9900000000000002,-0.15947618891572257,-0.08085938788709873,-0.23279016483492834,-0.021593908089002557
-0.9799999999999995,-0.1602721981411385,-0.07833024142800943,-0.23299143378721857,-0.018648127319080304
-0.9699999999999998,-0.16104254868162377,-0.07572757684504425,-0.23316289160231352,-0.01563161351477129
-0.96,-0.1617865031681643,-0.07305095998735461,-0.23330382896925056,-0.01254397390980539
-0.9500000000000002,-0.16250331999305767,-0.07029997733724785,-0.23341353275081497,-0.009384836088423366
-0.9399999999999995,-0.16319225351830707,-0.0674742364214585,-0.2334912861890864,-0.006153848392537936
-0.9299999999999997,-0.16385255428808984,-0.06457336621471046,-0.23353636911501985,-0.002850680321214591
-0.9199999999999999,-0.16448346924522197,-0.06159701753521718,-0.2335480581619812,0.0005249770778808574
-0.9100000000000001,-0.16508424195153548,-0.05854486343177734,-0.2335256269831556,0.003973410825409321
-0.8999999999999995,-0.1656541128120836,-0.055416599562119695,-0.23346834647274367,0.007494885636006726
-0.8899999999999997,-0.16619231930308365,-0.05221194456215936,-0.23337548499085548,0.011089643552990316
-0.8799999999999999,-0.16669809620350667,-0.048930640405825315,-0.23324630859201168,0.014757903592463345
-0.8700000000000001,-0.16717067583021572,-0.04557245275513194,-0.2330800812571544,0.01849986139714442
-0.8600000000000003,-0.16760928827655508,-0.042137171300164616,-0.23287606512906991,0.022315688900251443
-0.8499999999999996,-0.1680131616542885,-0.03862461008865456,-0.23263352075112217,0.0262055339997644
-0.8399999999999999,-0.16838152233877773,-0.03503460784483156,-0.2323517073091882,0.03016952024337792
-0.8300000000000001,-0.16871359521729676,-0.03136702827723328,-0.23202988287669102,0.034207746524464885
-0.8200000000000003,-0.16900860394036674,-0.027621760375172916,-0.2316673046626163,0.038320286789348595
-0.8099999999999996,-0.16926577117599725,-0.023798718693561233,-0.23126322926239762,0.04250718975618693
-0.7999999999999998,-0.16948431886671741,-0.019897843625789363,-0.23081691291155504,0.04676847864576235
-0.79,-0.16966346848927333,-0.01591910166438462,-0.2303276117419631,0.05110415092446462
-0.7800000000000002,-0.1698024413168718,-0.01186248564916062,-0.22979458204062905,0.05551417805974482
-0.7699999999999996,-0.16990045868384024,-0.007728015002588268,-0.22921708051085155,0.05999850528831348
-0.7599999999999998,-0.16995674225257557,-0.003515735952124621,-0.22859436453563273,0.06455705139734581
-0.75,-0.16997051428265111,0.0007742782607648158,-0.22792569244321279,0.06918970851895802
-0.7400000000000002,-0.16994099790194506,0.005141927185128431,-0.22721032377459185,0.0738963419381921
-0.7299999999999995,-0.16986741737965513,0.009587082978844419,-0.22644751955290326,0.07867678991475827
-0.7199999999999998,-0.16974899840106084,0.014109590240957148,-0.2256365425545006,0.08353086351876096
-0.71,-0.16958496834389053,0.018709265858261215,-0.22477665758161544,0.08845834648063597
-0.7000000000000002,-0.16937455655615113,0.02338589886634007,-0.22386713173644485,0.09345899505550445
-0.6899999999999995,-0.16911699463527355,0.028139250325267595,-0.2229072346965212,0.09853253790215266
-0.6799999999999997,-0.16881151670842798,0.03296905321016358,-0.2218962389912199,0.10367867597682746
-0.6699999999999999,-0.16845735971385778,0.03787501231679111,-0.2208334202792527,0.10889708244203565
-0.6600000000000001,-0.16805376368308184,0.04285680418236221,-0.21971805762699806,0.11418740259051283
-0.6499999999999995,-0.167599972023812,0.047914077021720625,-0.21854943378751526,0.1195492537845307
-0.6399999999999997,-0.1670952318034314,0.0530464506790492,-0.21732683548008835,0.12498222541068946
-0.6299999999999999,-0.16653879403287686,0.0582535165952483,-0.21604955367014317,0.13048587885034219
-0.6200000000000001,-0.16592991395076948,0.0635348377911088,-0.21471688384938245,0.13605974746577376
-0.6100000000000003,-0.1652678513076335,0.06888994886640226,-0.21332812631597967,0.14170333660225665
-0.5999999999999996,-0.1645518706500441,0.07431835601499395,-0.21188258645467195,0.14741612360608958
-0.5899999999999999,-0.16378124160454427,0.07981953705607236,-0.21037957501659335,0.1531975578587116
-0.5800000000000001,-0.1629552391611673,0.08539294148158355,-0.2088184083986845,0.15904706082698036
-0.5700000000000003,-0.16207314395640476,0.09103799051993441,-0.20719840892252045,0.16496402612967773
-0.5599999999999996,-0.1611342425554551,0.0967540772160298,-0.20551890511239024,0.17094781962030792
-0.5499999999999998,-0.1601378277335905,0.1025405665276854,-0.20377923197246856,0.1769977794862294
-0.54,-0.15908319875647692,0.10839679543845798,-0.20197873126291227,0.18311321636416236
-0.5300000000000002,-0.15796966165928453,0.1143220730869067,-0.20011675177472182,0.18929341347208445
-0.5199999999999996,-0.15679652952442238,0.12031568091229972,-0.19819264960320016,0.19553762675752956
-0.5099999999999998,-0.15556312275773487,0.12637687281675938,-0.19620578841984826,0.20184508506228208
-0.5,-0.15426876936299344,0.13250487534383712,-0.19415553974252991,0.20821499030345791
-0.4900000000000002,-0.15291280521452139,0.13869888787347834,-0.19204128320374536,0.21464651767093196
-0.47999999999999954,-0.15149457432778676,0.14495808283334427,-0.18986240681684832,0.22113881584107886
-0.46999999999999975,-0.1500134291278012,0.15128160592642959,-0.1876183072400453,0.22769100720676583
-0.45999999999999996,-0.14846873071515992,0.15766857637491716,-0.18530839003801203,0.2343021881235383
-0.4500000000000002,-0.14685984912956404,0.1641180871801783,-0.18293206994096947,0.240971429171907
-0.4399999999999995,-0.14518616361066114,0.17062920539883342,-0.1804887711010554,0.24769777543565047
-0.4299999999999997,-0.14344706285604675,0.1772009724347611,-0.1779779273458349,0.25448024679602144
-0.41999999999999993,-0.14164194527626478,0.18383240434694492,-0.17539898242878738,0.2613178382417461
-0.41000000000000014,-0.13977021924665228,0.19052249217301467,-0.17275139027661746,0.268209520194672
-0.39999999999999947,-0.13783130335587024,0.19727020226834688,-0.17003461523323038,0.2751542388509304
-0.3899999999999997,-0.1358246266509668,0.2040744766605592,-0.16724813230022018,0.2821509165374464
-0.3799999999999999,-0.1337496288788181,0.2109342334192402,-0.16439142737371454,0.2891984520836389
-0.3700000000000001,-0.1316057607237977,0.21784836704071775,-0.16146399747742976,0.29629572120811304
-0.3600000000000003,-0.1293924840415232,0.22481574884768227,-0.15846535099178327,0.30344157692016094
-0.34999999999999964,-0.12710927208853323,0.23183522740345286,-0.15539500787891822,0.3106348499358594
-0.33999999999999986,-0.1247556097477504,0.23890562894066564,-0.152252499903496,0.31787434910854284
-0.33000000000000007,-0.12233099374958435,0.24602575780416108,-0.14903737084911112,0.3251588618734286
-0.3200000000000003,-0.11983493288853765,0.2531943969078152,-0.1457491767301916,0.33248715470613904
-0.3099999999999996,-0.1172669482351739,0.2604103082050702,-0.14238748599924547,0.33985797359487613
-0.2999999999999998,-0.11462657334331416,0.26767223317289024,-0.1389518797493189,0.3472700445259733
-0.29000000000000004,-0.11191335445232557,0.27497889330887465,-0.13544195191153083,0.3547220739825584
-0.28000000000000025,-0.10912685068437686,0.2823289906412286,-0.1318573094475595,0.3622127494560253
-0.2699999999999996,-0.10626663423652921,0.2897212082513002,-0.1281975725369492,0.3697407399700245
-0.2599999999999998,-0.10333229056754221,0.29715421080836746,-0.12446237475911842,0.37730469661665644
-0.25,-0.10032341857926906,0.30462664511636395,-0.12065136326994252,0.38490325310455464
-0.2400000000000002,-0.09723963079252906,0.3121371406722006,-0.11676419897280123,0.39253502631851656
-0.22999999999999954,-0.0940805535173385,0.3196843102353522,-0.11280055668397104,0.400198616890352
-0.21999999999999975,-0.0908458270173927,0.3272667504083517,-0.10876012529225708,0.4078926097805896
-0.20999999999999996,-0.0875351056686871,0.3348830422278421,-0.1046426079127512,0.41561557487069345
-0.20000000000000018,-0.08414805811217946,0.34253175176580564,-0.10044772203462071,0.42336606756540707
-0.1899999999999995,-0.08068436740038869,0.3502114307406019,-0.09617519966282218,0.4311426294048591
